broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance
BRD-K01507359-001-22-9	rifampin	RNA polymerase inhibitor	NR1I2, SLCO1A2, SLCO1B1, SLCO1B3	14	13	-0.12206934057955	-0.103909515321	-0.018159825258550005	0.865134745405447	1.0	rna polymerase inhibitor nr1i2, slco1a2, slco1b1, slco1b3	other
BRD-K84895041-001-02-4	BMY-45778	IP1 prostacyclin receptor agonist	PTGIR	15	15	-0.21500452852	-0.196890443234	-0.018114085285999976	0.3400858902842717	1.0	ip1 prostacyclin receptor agonist ptgir	other
BRD-K68174511-001-06-6	torin-2	mTOR inhibitor	MTOR	15	15	-2.56565159824	-2.54753884504	-0.018112753200000054	0.4553018964198552	1.0	mtor inhibitor mtor	prespecified_pathway_related
BRD-A42553870-001-14-3	L-152804	neuropeptide receptor antagonist	NPY5R	14	15	0.2510355511655	0.269046684342	-0.018011133176499994	0.9478034802354203	1.0	neuropeptide receptor antagonist npy5r	other
BRD-K21782625-001-02-4	AMG458	MET inhibitor	MET	14	13	0.06712473259661	0.0848684377743	-0.01774370517769	0.6447996764288364	1.0	met inhibitor met	other
BRD-M63173034-001-03-6	clonixin-lysinate	cyclooxygenase inhibitor		16	15	0.1623723129725	0.179843183964	-0.01747087099150002	1.0	1.0	cyclooxygenase inhibitor 	other
BRD-A84389633-001-05-7	tropanyl-3,5-dimethylbenzoate	serotonin receptor antagonist	HTR3A, HTR3B	15	15	0.0252338124346	0.0426646709275	-0.017430858492900003	0.8357050269952793	1.0	serotonin receptor antagonist htr3a, htr3b	other
BRD-K79612754-001-19-1	inosine	neurotrophic agent	PARP1, PNP	14	13	0.17602191700300002	0.193441743077	-0.017419826073999972	0.5441316793449582	1.0	neurotrophic agent parp1, pnp	other
BRD-K51485625-001-08-4	ritonavir	HIV protease inhibitor	CYP1A2, CYP2B6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP2E1, CYP3A4, CYP3A5, CYP3A7	16	15	-0.30574251566099997	-0.288342457773	-0.017400057887999976	0.9842314483424721	1.0	hiv protease inhibitor cyp1a2, cyp2b6, cyp2c19, cyp2c8, cyp2c9, cyp2d6, cyp2e1, cyp3a4, cyp3a5, cyp3a7	other
BRD-K18898553-001-01-1	salvianolic-acid-B	metalloproteinase inhibitor, EGFR inhibitor	MMP9	16	15	-0.1087299728585	-0.0913982169654	-0.0173317558931	0.766876114108925	1.0	metalloproteinase inhibitor, egfr inhibitor mmp9	other
BRD-K68904758-001-03-5	cephalomannine	DNA polymerase inhibitor		15	15	-3.18050093229	-3.16318559798	-0.017315334310000097	0.8357050269952793	1.0	dna polymerase inhibitor 	other
BRD-A46066006-004-22-6	clidinium	acetylcholine receptor antagonist	CHRM1, CHRM3	15	15	0.0409768994186	0.058178263989	-0.017201364570400002	0.7089232340537643	1.0	acetylcholine receptor antagonist chrm1, chrm3	other
BRD-K06357403-001-01-4	velneperit	neuropeptide receptor antagonist	NPY5R	16	15	-0.2568762936395	-0.239696069387	-0.017180224252499987	0.5400804783898523	1.0	neuropeptide receptor antagonist npy5r	other
BRD-K51747290-001-13-1	hydroxyurea	ribonucleotide reductase inhibitor	RRM1, RRM2, RRM2B	14	13	-0.08304806724745001	-0.0659587107753	-0.017089356472150014	0.39576568734555584	1.0	ribonucleotide reductase inhibitor rrm1, rrm2, rrm2b	other
BRD-K16810791-001-01-0	LGK-974	porcupine inhibitor	PORCN	15	15	-0.284670640916	-0.268231023008	-0.01643961790799997	0.7089232340537643	1.0	porcupine inhibitor porcn	other
BRD-K94455792-001-01-8	ICG-001	beta-catenin inhibitor	CTNNB1	15	15	0.0969878322102	0.113301824991	-0.016313992780799993	0.9009714934164412	1.0	beta-catenin inhibitor ctnnb1	other
BRD-K92902018-001-01-9	hydroxyprogesterone-acetate	progesterone receptor agonist	PGR	16	15	-0.11350213024485001	-0.0973233199088	-0.01617881033605001	0.9212802540736247	1.0	progesterone receptor agonist pgr	other
BRD-K26989966-001-03-5	UNC1999	histone lysine methyltransferase inhibitor	EZH2	15	15	0.0994080328389	0.11551200546	-0.0161039726211	0.6783024655972324	1.0	histone lysine methyltransferase inhibitor ezh2	other
BRD-K60036103-003-01-6	L-NIL	nitric oxide synthase inhibitor	NOS1, NOS2, NOS3	15	15	0.0930524709543	0.109144849861	-0.016092378906699997	0.9669147771731937	1.0	nitric oxide synthase inhibitor nos1, nos2, nos3	other
BRD-K70511574-001-06-9	HMN-214	PLK inhibitor	PLK1	15	15	-2.78450712306	-2.76868579856	-0.015821324500000067	0.9669147771731937	1.0	plk inhibitor plk1	other
BRD-K76204040-001-03-8	pyridoxal		PDXK	16	15	0.04290003489455	0.0586282623503	-0.015728227455749998	0.5142594096664315	1.0	 pdxk	other
BRD-K49668410-001-18-8	clarithromycin	bacterial 50S ribosomal subunit inhibitor	CYP3A4	15	15	-0.0393563275893	-0.0236452795585	-0.0157110480308	0.506914933812496	1.0	bacterial 50s ribosomal subunit inhibitor cyp3a4	other
BRD-K12630395-001-14-9	harmane	monoamine oxidase inhibitor	MAOA, MAOB	15	15	0.1234736035	0.139073841089	-0.015600237589000004	0.43064798984807773	1.0	monoamine oxidase inhibitor maoa, maob	other
BRD-K33219225-001-01-9	allylisothiocyanate	TRPV agonist	TRPA1	14	13	0.0492132103601	0.064768209649	-0.015554999288900001	0.827142619238411	1.0	trpv agonist trpa1	other
BRD-K20290250-001-02-1	BIX-02188	MEK inhibitor	MAP2K5	14	13	-0.1415839098665	-0.126048129449	-0.015535780417499978	0.610384513874678	1.0	mek inhibitor map2k5	other
BRD-K21782625-001-03-2	AMG458	MET inhibitor	MET	14	13	0.312527424901	0.328053526651	-0.015526101750000021	0.9034412254330529	1.0	met inhibitor met	other
BRD-A72483914-001-03-7	spiroxatrine	serotonin receptor antagonist	ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C, HTR1A, HTR2B	15	15	0.0251414877573	0.040652428372	-0.015510940614699997	0.9338864180775845	1.0	serotonin receptor antagonist adra1a, adra1b, adra1d, adra2a, adra2b, adra2c, htr1a, htr2b	other
BRD-A30403214-001-03-3	edelfosine	phospholipase inhibitor		15	15	0.324695049612	0.340179213818	-0.015484164205999962	0.8357050269952793	1.0	phospholipase inhibitor 	other
BRD-K51207550-001-23-0	ethionamide	mycolic synthesis inhibitor		15	15	0.0268685755029	0.0419477143387	-0.015079138835800001	0.5338294217441396	1.0	mycolic synthesis inhibitor 	other
BRD-K68544925-001-01-1	avatrombopag	thrombopoietin receptor agonist	MPL	16	15	-0.001582074030305	0.0133681384794	-0.014950212509705001	0.7972289049943062	1.0	thrombopoietin receptor agonist mpl	other
BRD-K40654626-236-01-5	ditiocarb-sodium-trihydrate	immunostimulant	CA1, CA2, CA4	14	13	-0.13226370263015	-0.117444119156	-0.014819583474149994	0.4519575760931084	1.0	immunostimulant ca1, ca2, ca4	other
BRD-K51671335-001-10-6	levosulpiride	dopamine receptor antagonist	CA1, CA12, CA7, DRD2, DRD3	15	15	0.23255520718	0.247351047697	-0.014795840517000003	0.7715511878155722	1.0	dopamine receptor antagonist ca1, ca12, ca7, drd2, drd3	other
BRD-A29111201-001-04-8	ethisterone	progestogen hormone	TYR	15	15	0.360063862391	0.374801609612	-0.014737747220999964	0.9669147771731937	1.0	progestogen hormone tyr	other
BRD-K25596805-001-01-8	JNJ-16259685	glutamate receptor antagonist	GRM1	15	15	-0.137668697185	-0.122947528452	-0.014721168733	0.4067868333984651	1.0	glutamate receptor antagonist grm1	other
BRD-K13829090-303-02-9	IEM1460	glutamate receptor antagonist	GRIA2	15	15	0.114315995114	0.129030409493	-0.014714414378999993	0.6482039260122094	1.0	glutamate receptor antagonist gria2	other
BRD-K20897876-001-10-0	castanospermine	glucosidase inhibitor	GAA, GBA	15	14	0.30407848326	0.31868697769	-0.014608494430000007	0.9131160800723744	1.0	glucosidase inhibitor gaa, gba	other
BRD-K45330754-001-21-7	diethylstilbestrol	estrogen receptor agonist	ESR1, ESR2, ESRRB, ESRRG	14	15	0.2419376323995	0.256368990811	-0.014431358411500006	0.5853789284609614	1.0	estrogen receptor agonist esr1, esr2, esrrb, esrrg	other
BRD-K79404599-001-09-3	enzastaurin	PKC inhibitor	AKT1, GSK3B, PRKCA, PRKCB, PRKCD, PRKCG	16	15	-0.152290606758	-0.137879930288	-0.014410676469999995	0.5665344518557682	1.0	pkc inhibitor akt1, gsk3b, prkca, prkcb, prkcd, prkcg	prespecified_pathway_related
BRD-K44353683-001-08-3	nateglinide	insulin secretagogue	ABCC8, KCNJ10, KCNJ11, PPARG	14	15	-0.5219281225704999	-0.507530623058	-0.014397499512499912	0.810299496070296	1.0	insulin secretagogue abcc8, kcnj10, kcnj11, pparg	other
BRD-K11796549-001-04-5	NBQX	glutamate receptor antagonist	GRIA1, GRIA2, GRIA3, GRIA4, GRIK1, GRIN1, GRIN2A, GRIN2B	15	15	-0.212598728927	-0.198243061233	-0.014355667693999985	0.7089232340537643	1.0	glutamate receptor antagonist gria1, gria2, gria3, gria4, grik1, grin1, grin2a, grin2b	other
BRD-K81916719-001-13-9	triclabendazole	microtubule inhibitor	DNMT1	14	13	-0.870816469842	-0.856462467267	-0.014354002574999969	0.5441316793449582	1.0	microtubule inhibitor dnmt1	other
BRD-K03301001-003-02-5	A-7	calmodulin antagonist		15	15	-0.216852410841	-0.202555681031	-0.014296729809999992	0.3195059648919748	1.0	calmodulin antagonist 	other
BRD-A64808605-003-02-7	AH11110	adrenergic receptor ligand	ADRA1B	15	15	0.0165899913488	0.030812088641	-0.0142220972922	0.5338294217441396	1.0	adrenergic receptor ligand adra1b	other
BRD-K74371986-001-01-7	NSI-189	neurotrophic agent		14	15	-0.2352383668505	-0.221249329955	-0.013989036895500018	0.5557349624423149	1.0	neurotrophic agent 	other
BRD-K41260949-236-16-8	valproic-acid	HDAC inhibitor	ABAT, ACADSB, ALDH5A1, HDAC1, HDAC2, HDAC9, OGDH, SCN10A, SCN11A, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4A, SCN4B, SCN5A, SCN7A, SCN8A, SCN9A	14	15	0.094441069347	0.108406878681	-0.013965809334000004	0.37095103453309664	1.0	hdac inhibitor abat, acadsb, aldh5a1, hdac1, hdac2, hdac9, ogdh, scn10a, scn11a, scn1a, scn1b, scn2a, scn2b, scn3a, scn3b, scn4a, scn4b, scn5a, scn7a, scn8a, scn9a	other
BRD-K78815826-001-14-6	suxibuzone	cyclooxygenase inhibitor		15	15	-0.167353355992	-0.153655090667	-0.013698265324999986	0.5614474146848649	1.0	cyclooxygenase inhibitor 	other
BRD-A80871782-004-06-9	hydroxyamphetamine	trace amine associated receptor agonist	TAAR1	16	15	-0.00685108000832	0.00675022025484	-0.013601300263160001	0.44082241663543487	1.0	trace amine associated receptor agonist taar1	other
BRD-K43363084-001-01-3	atglistatin	adipose triglyceride lipase inhibitor		15	15	-0.0970427104127	-0.0834860833136	-0.013556627099100008	0.5338294217441396	1.0	adipose triglyceride lipase inhibitor 	other
BRD-K90948141-001-01-4	indiplon	benzodiazepine receptor agonist	GABRA1	13	14	-0.0345311474478	-0.021116144457100004	-0.013415002990699993	0.9034412254330529	1.0	benzodiazepine receptor agonist gabra1	other
BRD-K68567222-001-01-2	BVT-948	tyrosine phosphatase inhibitor	PTPN1, PTPN11, PTPN2	15	15	-0.0908402970964	-0.0774376442837	-0.013402652812700006	0.6783024655972324	1.0	tyrosine phosphatase inhibitor ptpn1, ptpn11, ptpn2	other
BRD-K58486055-001-02-7	reparixin	CC chemokine receptor antagonist	CXCR1, CXCR2	15	15	-0.0978295417962	-0.084463957147	-0.013365584649199999	1.0	1.0	cc chemokine receptor antagonist cxcr1, cxcr2	other
BRD-K35775715-001-03-1	liranaftate	fungal squalene epoxidase inhibitor		15	15	-0.0410201760205	-0.0277618346743	-0.013258341346200003	0.7089232340537643	1.0	fungal squalene epoxidase inhibitor 	other
BRD-K16757695-050-02-5	PRX-08066	serotonin receptor antagonist	HTR2B	15	15	-0.0854937200226	-0.0722999993634	-0.013193720659200006	0.8034625743147712	1.0	serotonin receptor antagonist htr2b	other
BRD-K89732114-300-14-7	trifluoperazine	dopamine receptor antagonist	ADRA1A, CALM1, CALY, DRD2, DRD4, HRH1, HTR2A, HTR2C, S100A4, TNNC1	15	14	0.0483238657864	0.06151478452765	-0.013190918741250002	0.7106595685403921	1.0	dopamine receptor antagonist adra1a, calm1, caly, drd2, drd4, hrh1, htr2a, htr2c, s100a4, tnnc1	other
BRD-A17462676-003-11-6	bambuterol	adrenergic receptor agonist	ADRB2, BCHE	15	15	-0.118980487395	-0.105905706247	-0.013074781147999995	0.8034625743147712	1.0	adrenergic receptor agonist adrb2, bche	other
BRD-K06883221-001-01-9	apratastat	matrix metalloprotease inhibitor, tumor necrosis factor production inhibitor	ADAM17, MMP1, MMP13, MMP9	16	15	0.256011982526	0.269058116574	-0.01304613404799998	0.44082241663543487	1.0	matrix metalloprotease inhibitor, tumor necrosis factor production inhibitor adam17, mmp1, mmp13, mmp9	other
BRD-K65377893-001-07-4	7-aminocephalosporanic-acid	beta lactamase inhibitor		14	13	-0.412987414686	-0.400078186069	-0.012909228617000001	0.9034412254330529	1.0	beta lactamase inhibitor 	other
BRD-K63772874-001-02-2	icatibant-acetate	bradykinin receptor antagonist	ANPEP, BDKRB2	16	15	-0.05162116347925	-0.0387874550662	-0.012833708413049996	0.7072734240075108	1.0	bradykinin receptor antagonist anpep, bdkrb2	other
BRD-K64034691-001-01-9	acalabrutinib	Bruton's tyrosine kinase (BTK) inhibitor	BTK	16	15	-0.08338741580935	-0.07066378552	-0.012723630289350002	0.6212314023292724	1.0	bruton's tyrosine kinase (btk) inhibitor btk	other
BRD-K36270037-001-01-7	esculin	antioxidant		15	15	0.191334650721	0.203858246454	-0.012523595732999993	0.8682259903524354	1.0	antioxidant 	other
BRD-K94293891-001-01-3	suvorexant	orexin receptor antagonist	HCRTR1, HCRTR2	16	15	-0.29655166362	-0.284238846627	-0.01231281699300002	0.9842314483424721	1.0	orexin receptor antagonist hcrtr1, hcrtr2	other
BRD-K65498798-001-01-7	abametapir	metalloproteinase inhibitor	MMP9	16	15	0.1147982050927	0.126969722921	-0.012171517828300005	0.6212314023292724	1.0	metalloproteinase inhibitor mmp9	other
BRD-A15202882-003-02-7	milnacipran	serotonin-norepinephrine reuptake inhibitor (SNRI)	GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GRIN3A, GRIN3B, SLC6A2, SLC6A4	14	13	-0.052984832978215	-0.0408518918861	-0.012132941092114997	0.9419738351432534	1.0	serotonin-norepinephrine reuptake inhibitor (snri) grin1, grin2a, grin2b, grin2c, grin2d, grin3a, grin3b, slc6a2, slc6a4	other
BRD-K11595419-001-01-4	dipeptamin			15	13	-0.620862323415	-0.608841369567	-0.01202095384800006	0.7471061995484956	1.0	 	other
BRD-K21123171-001-02-9	pramiracetam	acetylcholine receptor agonist		14	15	0.054006126903300006	0.0660112513004	-0.012005124397099998	1.0	1.0	acetylcholine receptor agonist 	other
BRD-K91623615-001-05-0	ABT-751	tubulin polymerization inhibitor	TUBB	14	13	-0.2383772271755	-0.226382937556	-0.011994289619499998	0.7895508747416392	1.0	tubulin polymerization inhibitor tubb	other
BRD-K99616396-001-05-1	motesanib	KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor	FLT1, FLT4, KDR, KIT	16	15	0.0024693324046000005	0.0143630132128	-0.0118936808082	0.8899640895977055	1.0	kit inhibitor, pdgfr tyrosine kinase receptor inhibitor, vegfr inhibitor flt1, flt4, kdr, kit	other
BRD-K14619660-001-01-5	altrenogest	progestogen hormone	PGR	15	15	0.280237587044	0.292005744237	-0.011768157193000006	0.7715511878155722	1.0	progestogen hormone pgr	other
BRD-K12102668-001-25-5	nialamide	monoamine oxidase inhibitor	COMT, MAOA, MAOB	15	15	0.139918058096	0.151626351453	-0.011708293356999994	0.9009714934164412	1.0	monoamine oxidase inhibitor comt, maoa, maob	other
BRD-K84011460-051-01-7	nizofenone	ion channel antagonist		14	13	-0.38036553738449996	-0.368749591111	-0.011615946273499989	0.827142619238411	1.0	ion channel antagonist 	other
BRD-K64931368-003-01-4	aminocaproic-acid	plasminogen activator inhibitor	LPA, PLAT, PLG	15	15	0.154443851753	0.165981670265	-0.011537818512000003	0.506914933812496	1.0	plasminogen activator inhibitor lpa, plat, plg	other
BRD-K90069354-001-03-7	isovaleramide	alcohol dehydrogenase inhibitor		16	15	-0.1759824875905	-0.164533033909	-0.011449453681499994	0.9527189705620791	1.0	alcohol dehydrogenase inhibitor 	other
BRD-K26818574-305-04-3	BIX-01294	histone lysine methyltransferase inhibitor	EHMT1, EHMT2	15	15	0.147208668941	0.158637672245	-0.011429003304000013	0.7400217511938185	1.0	histone lysine methyltransferase inhibitor ehmt1, ehmt2	other
BRD-K67943528-050-01-4	lisuride	dopamine receptor agonist	ADRA1A, ADRA2A, ADRA2B, ADRA2C, DRD1, DRD2, DRD3, DRD4, DRD5, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C, HTR6	15	15	0.115699950615	0.126970792838	-0.011270842222999997	0.8682259903524354	1.0	dopamine receptor agonist adra1a, adra2a, adra2b, adra2c, drd1, drd2, drd3, drd4, drd5, htr1a, htr1b, htr1d, htr2a, htr2b, htr2c, htr6	other
BRD-K83459933-001-05-4	sinomenine	angiogenesis inhibitor		15	15	0.0309756153813	0.042173228147	-0.011197612765700003	0.7715511878155722	1.0	angiogenesis inhibitor 	other
BRD-K25906698-303-02-7	immepip	histamine receptor agonist	HRH3, HRH4	15	15	-0.0414845190201	-0.0302954482219	-0.011189070798200001	0.48073111045562256	1.0	histamine receptor agonist hrh3, hrh4	other
BRD-K14705039-001-16-4	sulfathiazole	dihydropteroate synthase inhibitor		15	15	0.327789285678	0.338974093255	-0.011184807577000022	0.4067868333984651	1.0	dihydropteroate synthase inhibitor 	other
BRD-A65280694-003-13-7	molindone	dopamine receptor antagonist	CHRM1, DRD2, HRH1, HTR1A, HTR2A	15	15	-0.0351752719966	-0.02405288437	-0.011122387626599999	0.13538211004560674	1.0	dopamine receptor antagonist chrm1, drd2, hrh1, htr1a, htr2a	other
BRD-K40302533-001-02-9	PF-5274857	smoothened receptor antagonist	SMO	15	15	-0.105854103418	-0.094793405516	-0.011060697901999997	0.2997583700887151	1.0	smoothened receptor antagonist smo	other
BRD-K47869605-001-32-0	podophyllotoxin	microtubule inhibitor, tubulin polymerization inhibitor	IGF1R, TOP2A, TUBA4A, TUBB	14	15	-2.543969910315	-2.53298834628	-0.010981564035000169	0.810299496070296	1.0	microtubule inhibitor, tubulin polymerization inhibitor igf1r, top2a, tuba4a, tubb	other
BRD-K87492696-001-16-5	sulfameter	dihydrofolate reductase inhibitor	DHFR	15	15	0.206363681019	0.217343029064	-0.010979348045000004	0.8682259903524354	1.0	dihydrofolate reductase inhibitor dhfr	other
BRD-K29322660-001-01-9	edoxaban	coagulation factor inhibitor	F10	16	15	-0.40946255378999996	-0.398490049342	-0.010972504447999964	0.8278914966146259	1.0	coagulation factor inhibitor f10	other
BRD-K56155962-001-12-1	ergocalciferol	vitamin analog	VDR	16	15	0.012176739276445001	0.0231413130695	-0.010964573793054998	0.9527189705620791	1.0	vitamin analog vdr	other
BRD-A00055058-001-01-0	RS-0481	immunostimulant		16	15	-0.015085301575099998	-0.00421496888248	-0.010870332692619998	0.7972289049943062	1.0	immunostimulant 	other
BRD-K01244426-236-12-1	cloxacillin	bacterial cell wall synthesis inhibitor		15	15	0.212885205893	0.223742157675	-0.010856951781999996	0.43064798984807773	1.0	bacterial cell wall synthesis inhibitor 	other
BRD-K56291712-001-01-0	voxtalisib	mTOR inhibitor, PI3K inhibitor	MTOR, PIK3CA	15	15	0.0253593209696	0.0361151611901	-0.0107558402205	0.6186695570822622	1.0	mtor inhibitor, pi3k inhibitor mtor, pik3ca	prespecified_pathway_related
BRD-K65544384-001-15-8	4-aminohippuric-acid		SLC22A6	15	15	0.257502907818	0.268100809669	-0.010597901851000013	1.0	1.0	 slc22a6	other
BRD-K49962337-001-01-1	baicalin	beta glucuronidase inhibitor	PREP	16	15	-0.018165025616274998	-0.00757166198904	-0.010593363627234998	1.0	1.0	beta glucuronidase inhibitor prep	other
BRD-K43230258-001-01-4	crisaborole	phosphodiesterase inhibitor	PDE4B	16	15	-0.1418793922986	-0.131321806626	-0.010557585672600012	0.6212314023292724	1.0	phosphodiesterase inhibitor pde4b	other
BRD-A72066420-001-04-5	mifobate	PPAR receptor antagonist	PPARG	15	14	-0.0250311297536	-0.014496732751149998	-0.010534397002450003	0.8443001476220315	1.0	ppar receptor antagonist pparg	other
BRD-K43164539-001-11-5	cholic-acid	bile acid	ADH1C, CES1, COX4I1, COX5A, COX5B, COX6A2, COX6B1, COX6C, COX7A1, COX7B, COX7C, COX8A, ESRRG, FABP6, FECH, GPBAR1, MT-CO1, MT-CO2, MT-CO3, PLA2G1B	14	15	0.04089719727990001	0.0514295340985	-0.01053233681859999	0.445008718746736	1.0	bile acid adh1c, ces1, cox4i1, cox5a, cox5b, cox6a2, cox6b1, cox6c, cox7a1, cox7b, cox7c, cox8a, esrrg, fabp6, fech, gpbar1, mt-co1, mt-co2, mt-co3, pla2g1b	other
BRD-K50866992-003-09-5	tropisetron	serotonin receptor antagonist	GLRA1, GLRA2, GLRB, HTR3A, HTR4	15	15	-0.0169862834168	-0.00651621902124	-0.010470064395559999	0.7715511878155722	1.0	serotonin receptor antagonist glra1, glra2, glrb, htr3a, htr4	other
BRD-K30240666-051-15-9	clemastine	histamine receptor antagonist	HRH1	15	15	0.135708455072	0.146157374102	-0.010448919030000003	0.9338864180775845	1.0	histamine receptor antagonist hrh1	other
BRD-K30020243-051-02-5	aliskiren-hemifumarate	renin inhibitor	REN	15	14	0.340525479606	0.35089980984549995	-0.010374330239499963	0.8785934392551416	1.0	renin inhibitor ren	other
BRD-K06980535-003-25-9	promazine	dopamine receptor antagonist	ADRA1A, ADRA1B, ADRA1D, CHRM1, CHRM2, CHRM3, CHRM4, CHRM5, DRD1, DRD2, DRD3, DRD4, HRH1, HTR2A, HTR2C	14	13	-0.557708039205	-0.547461937278	-0.01024610192700004	0.6799932443507429	1.0	dopamine receptor antagonist adra1a, adra1b, adra1d, chrm1, chrm2, chrm3, chrm4, chrm5, drd1, drd2, drd3, drd4, hrh1, htr2a, htr2c	other
BRD-A16263897-001-06-6	misonidazole			16	15	0.06210039771535	0.0722674675704	-0.010167069855050004	0.7368768981757916	1.0	 	other
BRD-K60005752-001-01-9	S-111	PARP inhibitor	PARP1	15	15	-0.00989287917075	0.000231314323933	-0.010124193494683	0.9009714934164412	1.0	parp inhibitor parp1	other
BRD-K21077415-001-01-5	AMG-319	PI3K inhibitor	PIK3CD	16	15	-0.04256569920135	-0.0324545047241	-0.01011119447725	0.6212314023292724	1.0	pi3k inhibitor pik3cd	prespecified_pathway_related
BRD-K67102207-236-07-7	phenylbutyrate	HDAC inhibitor	HDAC1	15	14	-0.10517003622	-0.0950657245555	-0.010104311664500001	0.9478034802354203	1.0	hdac inhibitor hdac1	other
BRD-K93442924-001-03-4	vorapaxar	thrombin receptor antagonist	F2R	16	15	-0.0245126861148	-0.0145546117518	-0.009958074363000002	0.8588186957821996	1.0	thrombin receptor antagonist f2r	other
BRD-K08998509-001-02-4	fananserin	dopamine receptor antagonist, serotonin receptor antagonist	HTR2A	15	15	0.0397240297869	0.0496752477403	-0.009951217953400003	0.8357050269952793	1.0	dopamine receptor antagonist, serotonin receptor antagonist htr2a	other
BRD-K49685476-001-15-9	TTNPB	retinoid receptor agonist	RARA, RARB, RARG	14	15	-0.0170531576529	-0.00733992788786	-0.00971322976504	1.0	1.0	retinoid receptor agonist rara, rarb, rarg	other
BRD-K50018155-003-02-1	RS-67506	serotonin receptor partial agonist	HTR4	15	15	0.0100588658999	0.0195735030226	-0.0095146371227	0.4553018964198552	1.0	serotonin receptor partial agonist htr4	other
BRD-A25800195-001-02-2	L-Cysteinesulfinic-acid	glutamate receptor agonist	GRM1, GRM5, GSR, HMGCS2, PAPOLA, PRDX2	14	13	0.2128429005845	0.222204485243	-0.009361584658499983	0.827142619238411	1.0	glutamate receptor agonist grm1, grm5, gsr, hmgcs2, papola, prdx2	other
BRD-K44442813-001-12-9	pidotimod	interferon receptor agonist, interleukin receptor agonist		16	15	0.0006851218915500008	0.00976525370626	-0.009080131814709999	0.8899640895977055	1.0	interferon receptor agonist, interleukin receptor agonist 	other
BRD-K96137854-001-17-1	enoxolone	gap junction modulator	HSD11B1	15	15	0.245279793176	0.254351666968	-0.009071873792000001	0.5897385933186072	1.0	gap junction modulator hsd11b1	other
BRD-K28595280-001-04-5	meglumine	excipient		15	15	0.205841258196	0.21487594217	-0.009034683974000007	1.0	1.0	excipient 	other
BRD-K81801188-001-02-8	PP-121	protein tyrosine kinase inhibitor	ABL1, EGFR, HCK, KDR, MTOR, PDGFRA, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PRKDC, SRC	15	15	-1.92237368322	-1.9134494604	-0.008924222819999938	1.0	1.0	protein tyrosine kinase inhibitor abl1, egfr, hck, kdr, mtor, pdgfra, pik3ca, pik3cb, pik3cd, pik3cg, prkdc, src	prespecified_pathway_related
BRD-K66788707-001-14-3	fludarabine	ribonucleotide reductase inhibitor	ADA, RRM1, RRM2	15	15	-0.234117923225	-0.225369929451	-0.008747993773999985	0.506914933812496	1.0	ribonucleotide reductase inhibitor ada, rrm1, rrm2	other
BRD-K93035859-001-07-6	butylated-hydroxyanisole	antioxidant		15	15	-0.0125920515558	-0.00391473159731	-0.008677319958489998	0.9669147771731937	1.0	antioxidant 	other
