broad_id	compound	moa	target	n_mito_low	n_mito_high	median_lfc_mito_low	median_lfc_mito_high	delta_lfc_low_minus_high	wilcox_p	fdr	target_text	pathway_relevance	test_family
BRD-K89210380-001-13-7	biotin	vitamin B	ACACA, ACACB, HLCS, MCCC1, MCCC2, PC, PCCA, PCCB, SLC5A6	13	15	-0.0947411054461	-0.113227040726	0.0184859352799	0.5492732687760808	1.0	vitamin b acaca, acacb, hlcs, mccc1, mccc2, pc, pcca, pccb, slc5a6	other	BH across all 4,686 tested PRISM compounds
BRD-A21474126-001-01-6	methoxyphenamine	adrenergic receptor agonist		16	15	-0.1634998646525	-0.181993492189	0.0184936275364999	0.7972289049943062	1.0	adrenergic receptor agonist 	other	BH across all 4,686 tested PRISM compounds
BRD-K64716392-001-01-3	nedocromil	histamine receptor antagonist	CYSLTR1, CYSLTR2, FPR1, HSP90AA1, PTGDR	15	15	0.146713941518	0.128112492129	0.0186014493889999	0.7715511878155722	1.0	histamine receptor antagonist cysltr1, cysltr2, fpr1, hsp90aa1, ptgdr	other	BH across all 4,686 tested PRISM compounds
BRD-K48578705-001-16-8	methyldopa	adrenergic receptor agonist	ADRA2A, ADRA2B, ADRA2C, DDC	14	15	-0.0141103966481899	-0.0328525931844	0.01874219653621	0.615737058040257	1.0	adrenergic receptor agonist adra2a, adra2b, adra2c, ddc	other	BH across all 4,686 tested PRISM compounds
BRD-K17774839-001-02-9	JNJ-7777120	histamine receptor antagonist	HRH4	16	15	-0.01224632204937	-0.0310019291266	0.01875560707723	0.7368768981757916	1.0	histamine receptor antagonist hrh4	other	BH across all 4,686 tested PRISM compounds
BRD-K89704198-001-12-3	vincamine	adrenergic receptor antagonist	CHRM1, CHRM2, CHRM3, CHRM4	15	15	-0.135928672437	-0.154800775827	0.01887210339	0.8357050269952793	1.0	adrenergic receptor antagonist chrm1, chrm2, chrm3, chrm4	other	BH across all 4,686 tested PRISM compounds
BRD-K20995441-001-02-5	U-54494A	opioid receptor agonist	OPRK1	15	14	-0.163981309845	-0.182951982712	0.0189706728669999	0.810299496070296	1.0	opioid receptor agonist oprk1	other	BH across all 4,686 tested PRISM compounds
BRD-K14763542-001-02-3	flurothyl			14	13	-0.049578831317	-0.0687591636108	0.0191803322938	0.7524427599988597	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K16508793-001-05-9	diazepam	benzodiazepine receptor agonist	ADRA1A, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GABRR1, GABRR2, GABRR3, TSPO	15	15	0.211424434069	0.192191311585	0.0192331224839999	0.8682259903524354	1.0	benzodiazepine receptor agonist adra1a, gabra1, gabra2, gabra3, gabra4, gabra5, gabra6, gabrb1, gabrb2, gabrb3, gabrd, gabre, gabrg1, gabrg2, gabrg3, gabrp, gabrq, gabrr1, gabrr2, gabrr3, tspo	other	BH across all 4,686 tested PRISM compounds
BRD-K88625236-001-04-2	nonoxynol-9	membrane integrity inhibitor		15	15	-0.734794382853	-0.754095011108	0.019300628255	0.8034625743147712	1.0	membrane integrity inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-A97701745-001-16-0	pindolol	adrenergic receptor antagonist	ADRB1, ADRB2, HTR1A, HTR1B, HTR2A, HTR2B	16	15	0.1208782953829999	0.101482188898	0.0193961064849999	0.4646101538860959	1.0	adrenergic receptor antagonist adrb1, adrb2, htr1a, htr1b, htr2a, htr2b	other	BH across all 4,686 tested PRISM compounds
BRD-K29626940-001-01-5	imidafenacin	acetylcholine receptor antagonist	CHRM1, CHRM3	16	15	0.1314304514174999	0.111888728957	0.0195417224604999	0.8588186957821996	1.0	acetylcholine receptor antagonist chrm1, chrm3	other	BH across all 4,686 tested PRISM compounds
BRD-A14395271-074-17-8	mesoridazine	dopamine receptor antagonist	DRD2, HTR2A	15	15	-0.11221489557	-0.131810091928	0.019595196358	0.9669147771731936	1.0	dopamine receptor antagonist drd2, htr2a	other	BH across all 4,686 tested PRISM compounds
BRD-K80267133-001-19-3	aminosalicylate	cyclooxygenase inhibitor	ALOX5, CHUK, PLA2G2E, PTGS1, PTGS2	14	13	-0.250833350852	-0.270605865832	0.01977251498	0.7158981921466268	1.0	cyclooxygenase inhibitor alox5, chuk, pla2g2e, ptgs1, ptgs2	other	BH across all 4,686 tested PRISM compounds
BRD-K84075000-001-05-5	2-Chloropyrazine			15	15	0.0403389682588	0.020515839714	0.0198231285448	0.7715511878155722	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K79930101-300-03-7	GW-583340	EGFR inhibitor	EGFR, ERBB2	15	15	-0.0153110506211	-0.0353130353174	0.0200019846963	0.4553018964198552	1.0	egfr inhibitor egfr, erbb2	other	BH across all 4,686 tested PRISM compounds
BRD-K94266545-001-24-1	ronidazole	antiprotozoal agent		15	15	-0.00173566364338	-0.0220013345716	0.02026567092822	0.5614474146848649	1.0	antiprotozoal agent 	other	BH across all 4,686 tested PRISM compounds
BRD-K02950022-001-02-9	BMS-299897	gamma secretase inhibitor		15	15	0.201244680999	0.180922849298	0.0203218317009999	0.8357050269952793	1.0	gamma secretase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K91188791-001-18-3	aloxistatin	protease inhibitor	CTSG	15	15	-0.0267076602475	-0.0470621618151	0.0203545015676	0.9669147771731936	1.0	protease inhibitor ctsg	other	BH across all 4,686 tested PRISM compounds
BRD-K65786282-001-07-5	CGP-7930	GABA receptor modulator	GABBR1	15	15	0.0840466565263	0.0636876011716	0.0203590553547	0.8357050269952793	1.0	gaba receptor modulator gabbr1	other	BH across all 4,686 tested PRISM compounds
BRD-A52588987-004-08-2	SKF-83566	dopamine receptor antagonist	DRD1, DRD5	15	15	0.0613566350396	0.0407117315057	0.0206449035339	0.5614474146848649	1.0	dopamine receptor antagonist drd1, drd5	other	BH across all 4,686 tested PRISM compounds
BRD-A94323479-001-02-8	ki16198	lipoprotein antagonist	LPA	16	15	-0.2734776998254999	-0.294505621422	0.0210279215965	0.8899640895977055	1.0	lipoprotein antagonist lpa	other	BH across all 4,686 tested PRISM compounds
BRD-K47114202-001-14-6	chlorogenic-acid	antioxidant	SLC37A4	14	13	-0.6363072605205	-0.657654293326	0.0213470328054999	0.6447996764288364	1.0	antioxidant slc37a4	other	BH across all 4,686 tested PRISM compounds
BRD-K02407574-001-09-7	parbendazole	tubulin polymerization inhibitor	TUBB	15	15	-1.95184763895	-1.973276609	0.0214289700500001	0.7089232340537643	1.0	tubulin polymerization inhibitor tubb	other	BH across all 4,686 tested PRISM compounds
BRD-K85554912-001-08-9	ivermectin	benzodiazepine receptor agonist	CHRNA7, GABRB3, GLRA3, P2RX7	14	15	0.2240867994665	0.202614167529	0.0214726319375	0.9825901131969854	1.0	benzodiazepine receptor agonist chrna7, gabrb3, glra3, p2rx7	other	BH across all 4,686 tested PRISM compounds
BRD-K35626314-003-01-1	TRV130	opioid receptor agonist	OPRM1	16	15	-0.10138601505675	-0.122869510451	0.02148349539425	0.766876114108925	1.0	opioid receptor agonist oprm1	other	BH across all 4,686 tested PRISM compounds
BRD-K84794093-001-07-5	dideoxyadenosine	nucleoside reverse transcriptase inhibitor		14	13	-0.2039631223594999	-0.225507105559	0.0215439831995	0.7158981921466268	1.0	nucleoside reverse transcriptase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K18922609-004-23-1	neostigmine	acetylcholinesterase inhibitor	ACHE	15	14	0.38677386085	0.365212994908	0.0215608659419999	0.7106595685403921	1.0	acetylcholinesterase inhibitor ache	other	BH across all 4,686 tested PRISM compounds
BRD-K38003476-001-09-1	clocortolone-pivalate	steroid	NR3C1, PLA2G1B	15	15	-0.179575406676	-0.201307905678	0.021732499002	1.0	1.0	steroid nr3c1, pla2g1b	other	BH across all 4,686 tested PRISM compounds
BRD-A32269193-001-01-5	VGX-1027	tumor necrosis factor receptor antagonist	TLR4	15	15	-0.0992221847147	-0.12116785588	0.0219456711652999	0.4553018964198552	1.0	tumor necrosis factor receptor antagonist tlr4	other	BH across all 4,686 tested PRISM compounds
BRD-K29458283-001-29-9	chlorambucil	DNA inhibitor		15	14	-0.160825557112	-0.18286147943495	0.02203592232295	0.8785934392551416	1.0	dna inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-A74391928-051-02-1	ibutilide	potassium channel blocker	CACNA1C, CACNA2D1, CACNB1, CACNG1, KCNH2, KCNH6, KCNH7, KCNJ11, KCNK1, KCNK6	14	13	0.14965674251795	0.127602742308	0.0220540002099499	0.7158981921466268	1.0	potassium channel blocker cacna1c, cacna2d1, cacnb1, cacng1, kcnh2, kcnh6, kcnh7, kcnj11, kcnk1, kcnk6	other	BH across all 4,686 tested PRISM compounds
BRD-K37237504-001-02-7	CEP-33779	JAK inhibitor	JAK2	15	15	0.165320245731	0.143196646026	0.0221235997049999	0.4553018964198552	1.0	jak inhibitor jak2	other	BH across all 4,686 tested PRISM compounds
BRD-K82960980-003-01-9	ceftiofur	bacterial cell wall synthesis inhibitor		15	15	-0.0407996527459	-0.0629695401091	0.0221698873631999	0.5614474146848649	1.0	bacterial cell wall synthesis inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-M92675308-003-07-1	efonidipine-monoethanolate	L-type calcium channel blocker, T-type calcium channel blocker	CACNA1C, CACNA1G	15	15	0.235287828274	0.213116788123	0.0221710401509999	0.5338294217441396	1.0	l-type calcium channel blocker, t-type calcium channel blocker cacna1c, cacna1g	other	BH across all 4,686 tested PRISM compounds
BRD-A07815743-001-01-1	kakonein	GABA receptor antagonist, serotonin receptor antagonist		15	15	-0.176086802786	-0.198275589555	0.0221887867689999	0.4553018964198552	1.0	gaba receptor antagonist, serotonin receptor antagonist 	other	BH across all 4,686 tested PRISM compounds
BRD-K22662557-300-01-7	WIN-64338	bradykinin receptor antagonist	BDKRB2	15	15	0.312515370256	0.290304353936	0.02221101632	0.4306479898480777	1.0	bradykinin receptor antagonist bdkrb2	other	BH across all 4,686 tested PRISM compounds
BRD-K86972824-001-01-4	oltipraz	nuclear factor erythroid derived, like (NRF2) activator	ANG	14	13	-0.2491933807585	-0.271585644494	0.0223922637355	0.7895508747416392	1.0	nuclear factor erythroid derived, like (nrf2) activator ang	other	BH across all 4,686 tested PRISM compounds
BRD-K05673000-236-12-1	dicloxacillin	bacterial cell wall synthesis inhibitor		15	15	0.134351295381	0.111921154544	0.0224301408369999	0.3614963660708982	1.0	bacterial cell wall synthesis inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K06644925-001-03-0	oleamide	cannabinoid receptor agonist	HTR7, PLA2G2A	15	15	-0.0975637990799	-0.120125177361	0.0225613782810999	0.4807311104556225	1.0	cannabinoid receptor agonist htr7, pla2g2a	other	BH across all 4,686 tested PRISM compounds
BRD-K98155362-001-07-7	GR46611	serotonin receptor agonist	HTR1D	14	14	-0.1195789663105	-0.142263407448	0.0226844411375	0.8004905884098723	1.0	serotonin receptor agonist htr1d	other	BH across all 4,686 tested PRISM compounds
BRD-K83022601-001-01-0	CI-844			14	15	-0.3201024384255	-0.342798096735	0.0226956583094999	0.9131160800723744	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K30968378-001-01-9	INT-747	FXR agonist		16	15	-0.10006685977125	-0.122771872807	0.0227050130357499	0.6494132869819362	1.0	fxr agonist 	other	BH across all 4,686 tested PRISM compounds
BRD-K89071957-001-01-1	CTS21166	beta-secretase inhibitor	BACE1	14	15	-0.0703777717144	-0.0933311187706	0.0229533470562	0.7434206976952524	1.0	beta-secretase inhibitor bace1	other	BH across all 4,686 tested PRISM compounds
BRD-K27062708-001-23-1	chlorotrianisene	estrogenic hormone	ESR1, ESR2	15	15	0.240652794174	0.217535925012	0.023116869162	0.6482039260122094	1.0	estrogenic hormone esr1, esr2	other	BH across all 4,686 tested PRISM compounds
BRD-A49544621-003-02-8	AC-7954-(+/-)	urotensin receptor agonist	UTS2R	14	15	-0.361527245538	-0.384977550148	0.02345030461	0.5268434347302196	1.0	urotensin receptor agonist uts2r	other	BH across all 4,686 tested PRISM compounds
BRD-K28115081-001-02-7	apafant	platelet activating factor receptor antagonist	PTAFR	15	14	-0.132634961704	-0.156289967412	0.023655005708	0.9131160800723744	1.0	platelet activating factor receptor antagonist ptafr	other	BH across all 4,686 tested PRISM compounds
BRD-K54824716-001-04-0	procodazole	immunostimulant		15	15	-0.0969954551509	-0.120762921164	0.0237674660131	0.9009714934164412	1.0	immunostimulant 	other	BH across all 4,686 tested PRISM compounds
BRD-K33240821-001-06-2	plerixafor	CC chemokine receptor antagonist	ACKR3, CCR4, CXCR4	16	15	-0.0079649300928	-0.0317348858041	0.0237699557113	0.6781060747462503	1.0	cc chemokine receptor antagonist ackr3, ccr4, cxcr4	other	BH across all 4,686 tested PRISM compounds
BRD-K96263742-001-14-8	GW-7647	PPAR receptor agonist	PPARA	15	14	-0.0388875451033	-0.06267301067625	0.02378546557295	0.615737058040257	1.0	ppar receptor agonist ppara	other	BH across all 4,686 tested PRISM compounds
BRD-K27771035-001-02-5	clindamycin-phosphate	protein synthesis inhibitor		15	15	0.195844255914	0.172048226963	0.0237960289509999	0.7715511878155722	1.0	protein synthesis inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K82767007-001-01-1	dazoxiben	thromboxane synthase inhibitor	TBXAS1	14	15	0.07225127017665	0.0483823061379	0.02386896403875	0.5853789284609614	1.0	thromboxane synthase inhibitor tbxas1	other	BH across all 4,686 tested PRISM compounds
BRD-K68558722-001-04-0	deracoxib	cyclooxygenase inhibitor	PTGS2	15	15	0.194697399941	0.170736480935	0.023960919006	0.506914933812496	1.0	cyclooxygenase inhibitor ptgs2	other	BH across all 4,686 tested PRISM compounds
BRD-K47323024-003-24-4	methapyrilene	histamine receptor antagonist	HRH1	15	15	-0.182459419266	-0.20646368449	0.0240042652239999	0.8034625743147712	1.0	histamine receptor antagonist hrh1	other	BH across all 4,686 tested PRISM compounds
BRD-K08288352-001-03-6	1-ethyl-2-pyrrolidone	transdermal absorption-enhancing compound		14	15	-0.05819205895705	-0.0822824044742	0.02409034551715	0.8443001476220315	1.0	transdermal absorption-enhancing compound 	other	BH across all 4,686 tested PRISM compounds
BRD-K87573013-001-01-0	CL-225385			16	15	0.004727527678965	-0.0194928003018	0.024220327980765	0.984231448342472	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K08033334-003-04-3	lincomycin	bacterial 30S ribosomal subunit inhibitor		15	15	0.195887793553	0.171646646666	0.024241146887	0.7400217511938185	1.0	bacterial 30s ribosomal subunit inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-A99633051-001-07-0	ethosuximide	succinimide antiepileptic	CACNA1G, CACNA1H, CACNA1I	15	15	-0.0473364349392	-0.0716061685354	0.0242697335962	0.6186695570822622	1.0	succinimide antiepileptic cacna1g, cacna1h, cacna1i	other	BH across all 4,686 tested PRISM compounds
BRD-K92760278-001-07-3	riboflavin	vitamin B2	BLVRB, RFK	14	13	-0.117669497965	-0.141952475641	0.0242829776759999	0.865134745405447	1.0	vitamin b2 blvrb, rfk	other	BH across all 4,686 tested PRISM compounds
BRD-K01942991-005-08-2	oxotremorine-m	acetylcholine receptor agonist	CHRM1, CHRM2, CHRM3, CHRM4	15	15	0.3054986677	0.281214670163	0.024283997537	0.4067868333984651	1.0	acetylcholine receptor agonist chrm1, chrm2, chrm3, chrm4	other	BH across all 4,686 tested PRISM compounds
BRD-K00615600-001-12-9	AG-14361	PARP inhibitor	PARP1	14	14	0.1344126789215	0.1097415333744999	0.024671145547	0.6294858543167832	1.0	parp inhibitor parp1	other	BH across all 4,686 tested PRISM compounds
BRD-K41267922-001-01-4	F351	TGF beta receptor inhibitor	TGFB1	16	15	0.09758398445335	0.0728762002774	0.02470778417595	0.2770222498625649	1.0	tgf beta receptor inhibitor tgfb1	other	BH across all 4,686 tested PRISM compounds
BRD-K71799949-001-36-4	carbamazepine	carboxamide antiepileptic	SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A	15	15	-0.249257999324	-0.273968432936	0.0247104336119999	0.8034625743147712	1.0	carboxamide antiepileptic scn10a, scn11a, scn1a, scn2a, scn3a, scn4a, scn5a, scn7a, scn8a, scn9a	other	BH across all 4,686 tested PRISM compounds
BRD-K11046126-001-02-0	VUF10166	serotonin receptor antagonist	HTR3A, HTR3B	15	15	-0.289962666108	-0.314838800252	0.024876134144	0.4306479898480777	1.0	serotonin receptor antagonist htr3a, htr3b	other	BH across all 4,686 tested PRISM compounds
BRD-A66966115-001-01-0	NM107	RNA polymerase inhibitor		15	15	-0.0577797442945	-0.082670937752	0.0248911934575	0.4553018964198552	1.0	rna polymerase inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K24820488-001-01-7	CH-170			15	15	0.173150391202	0.148061764588	0.0250886266139999	0.6482039260122094	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-K33852358-001-09-9	arofylline	phosphodiesterase inhibitor	PDE4A	14	15	-0.2164908978435	-0.241592663734	0.0251017658905	0.810299496070296	1.0	phosphodiesterase inhibitor pde4a	other	BH across all 4,686 tested PRISM compounds
BRD-K97019106-005-02-9	4-acetyl-1,1-dimethylpiperazinium	acetylcholine receptor agonist		15	15	-0.0440804622966	-0.0692296107446	0.025149148448	0.7089232340537643	1.0	acetylcholine receptor agonist 	other	BH across all 4,686 tested PRISM compounds
BRD-K56981171-001-01-0	brigatinib	ALK tyrosine kinase receptor inhibitor, EGFR inhibitor	ALK, EGFR	16	15	-0.41985040901	-0.445022014211	0.025171605201	0.6781060747462503	1.0	alk tyrosine kinase receptor inhibitor, egfr inhibitor alk, egfr	other	BH across all 4,686 tested PRISM compounds
BRD-K73451719-001-01-2	terlipressin	vasopressin receptor agonist	AVPR1A, AVPR1B, AVPR2	16	15	0.05087309593395	0.0253812590597	0.02549183687425	0.4408224166354348	1.0	vasopressin receptor agonist avpr1a, avpr1b, avpr2	other	BH across all 4,686 tested PRISM compounds
BRD-K06900071-001-01-2	tebipenem	bacterial cell wall synthesis inhibitor	CNR1	15	15	0.16221463392	0.136671169104	0.0255434648159999	1.0	1.0	bacterial cell wall synthesis inhibitor cnr1	other	BH across all 4,686 tested PRISM compounds
BRD-A01412266-001-01-0	hydroxypropyl-beta-cyclodextrin			14	15	-0.1322592734854999	-0.157824317354	0.0255650438685	0.8785934392551416	1.0	 	other	BH across all 4,686 tested PRISM compounds
BRD-A92439610-001-05-7	triamcinolone-acetonide	glucocorticoid receptor agonist, immunosuppressant	NR3C1	15	15	0.0302099414701	0.00457886627373	0.02563107519637	0.8682259903524354	1.0	glucocorticoid receptor agonist, immunosuppressant nr3c1	other	BH across all 4,686 tested PRISM compounds
BRD-K97233161-003-01-5	ABT-491	platelet activating factor receptor antagonist	PTAFR	14	15	0.00874376134365	-0.0170050345826	0.02574879592625	0.7766531265771661	1.0	platelet activating factor receptor antagonist ptafr	other	BH across all 4,686 tested PRISM compounds
BRD-A03061970-003-07-3	alizapride	dopamine receptor antagonist	DRD2	15	15	0.0785658576611	0.0528036680281	0.0257621896329999	0.8682259903524354	1.0	dopamine receptor antagonist drd2	other	BH across all 4,686 tested PRISM compounds
BRD-K55191674-237-18-3	benzylpenicillin	penicillin binding protein inhibitor		15	15	-0.249808804093	-0.275572089387	0.025763285294	0.4067868333984651	1.0	penicillin binding protein inhibitor 	other	BH across all 4,686 tested PRISM compounds
BRD-K72420232-001-12-3	WZ-4002	EGFR inhibitor	EGFR, ERBB2	15	14	0.0261061966889	0.00033120863182	0.02577498805708	0.2849490776846549	1.0	egfr inhibitor egfr, erbb2	other	BH across all 4,686 tested PRISM compounds
BRD-K92908289-001-01-8	medica-16	ATP citrase lyase inhibitor	FFAR1	16	15	0.02161827832945	-0.00434301137878	0.02596128970823	0.7072734240075108	1.0	atp citrase lyase inhibitor ffar1	other	BH across all 4,686 tested PRISM compounds
BRD-A49172652-001-27-1	lansoprazole	ATPase inhibitor	ATP4A, ATP4B	15	15	0.161546094782	0.135452815472	0.0260932793099999	0.9338864180775844	1.0	atpase inhibitor atp4a, atp4b	other	BH across all 4,686 tested PRISM compounds
BRD-K95053546-001-02-7	tempol	free radical scavenger		14	15	0.245871162695	0.219757423553	0.026113739142	0.810299496070296	1.0	free radical scavenger 	other	BH across all 4,686 tested PRISM compounds
BRD-K89920762-001-01-4	paritaprevir	HCV inhibitor		16	15	0.1494713944935	0.123349665228	0.0261217292654999	0.6781060747462503	1.0	hcv inhibitor 	other	BH across all 4,686 tested PRISM compounds
